#AdjRefG: Iteration 21 number of channels 4
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
   2.400768E+02    1.465537E+02   -2.045390E+02   -8.505954E+01   9.866886E+01   -4.674461E+01    2.684786E+01   -1.013341E+02   -9.058678E+01    1.112352E+02   -1.329776E+02   -1.623602E+02    2.104789E+02   -1.541521E+01   -1.717669E+01    1.284502E+02    2.151580E+01    9.747828E+01   -8.123260E+01    5.018450E+01 
   2.051321E+02    1.997047E+02   -1.861750E+02   -6.543010E+01   8.787328E+01   -2.259996E+01    1.993845E+01   -1.060678E+02   -1.173274E+02    1.217306E+02   -1.345878E+02   -1.445666E+02    1.880820E+02   -7.255522E+00    2.194723E+01    1.278063E+02    4.650422E+01    1.078295E+02   -9.347283E+01    5.739806E+01 
   1.738041E+02    2.600810E+02   -1.613362E+02   -3.495850E+01   7.453746E+01    1.171949E+01    1.654630E+01   -1.087652E+02   -1.432029E+02    1.341993E+02   -1.369922E+02   -1.166891E+02    1.657515E+02   -1.291451E+00    5.470711E+01    1.241216E+02    7.671807E+01    1.154537E+02   -9.559734E+01    6.637410E+01 
   1.444051E+02    3.169659E+02   -1.291961E+02    5.015153E-01   5.804902E+01    4.956000E+01    1.485893E+01   -1.110872E+02   -1.620122E+02    1.475103E+02   -1.391059E+02   -8.362228E+01    1.445533E+02   -5.714928E-01    7.814623E+01    1.157613E+02    1.038150E+02    1.204671E+02   -8.309535E+01    7.944964E+01 
   1.139226E+02    3.610889E+02   -9.212067E+01    3.664556E+01   3.765658E+01    8.408944E+01    1.155886E+01   -1.126602E+02   -1.682700E+02    1.602258E+02   -1.411590E+02   -5.067466E+01    1.245900E+02   -7.189849E+00    9.100902E+01    1.025252E+02    1.199462E+02    1.239635E+02   -5.352959E+01    9.745520E+01 
   7.966726E+01    3.865544E+02   -5.557521E+01    7.191501E+01   1.327739E+01    1.098622E+02    2.984801E+00   -1.106983E+02   -1.588147E+02    1.707050E+02   -1.443131E+02   -2.233021E+01    1.054391E+02   -2.156474E+01    9.382691E+01    8.572832E+01    1.197655E+02    1.275519E+02   -8.073778E+00    1.192152E+02 
   4.088653E+01    3.916375E+02   -2.684336E+01    1.074465E+02  -1.388784E+01    1.236504E+02   -1.360965E+01   -1.007085E+02   -1.337482E+02    1.773074E+02   -1.498417E+02   -1.349927E+00    8.662514E+01   -4.208243E+01    8.863871E+01    6.780407E+01    1.018974E+02    1.327621E+02    4.796930E+01    1.417009E+02 
  -3.360825E-01    3.783434E+02   -1.297198E+01    1.458189E+02  -4.122149E+01    1.244292E+02   -3.910290E+01   -7.812533E+01   -9.645644E+01    1.786714E+02   -1.582304E+02    1.157148E+01    6.794336E+01   -6.526557E+01    7.839953E+01    5.159659E+01    6.939850E+01    1.405083E+02    1.059618E+02    1.607762E+02 
  -3.933825E+01    3.510378E+02   -1.860669E+01    1.891221E+02  -6.514810E+01    1.127498E+02   -7.212036E+01   -4.032143E+01   -5.275440E+01    1.739929E+02   -1.685769E+02    1.757410E+01    4.954849E+01   -8.647446E+01    6.620858E+01    3.958609E+01    2.901575E+01    1.507695E+02    1.558820E+02    1.722834E+02 
  -7.029189E+01    3.147257E+02   -4.441717E+01    2.371478E+02  -8.206672E+01    8.993823E+01   -1.092693E+02    1.176059E+01   -9.463119E+00    1.632005E+02   -1.785451E+02    1.898804E+01    3.183710E+01   -1.009832E+02    5.453430E+01    3.328038E+01   -1.059916E+01    1.625703E+02    1.888629E+02    1.731188E+02 
